,Unnamed: 0,FINAL,FRASE,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,OBJ/SUBJ
743,743,1,notebook dell agilidade ótima performance realizar variadas tarefas,,,,,,,,,,,,,subjetiva
744,744,0,notebook dell inspiron number vira tablet giro teclado notebook inspiron number dell pode url,,,,,,,,,,,,,objetiva
745,745,0,troca tela notebook dell number senhorita gabriel fonseca breve estará top hashtag,,,,,,,,,,,,,objetiva
746,746,0,notebook conversível number desconto fnac http emoticon kiwi ciados contos number wt 9ciados contos number wt number hashtag hashtag hashtag hashtag,,,,,,,,,,,,,objetiva
747,747,0,performance notebook mobilidade tablet url cupom desconto rca number,,,,,,,,,,,,,objetiva
748,748,0,performance notebook mobilidade tablet url cupom desconto rca number,,,,,,,,,,,,,objetiva
749,749,0,notebook dell inspiron number vira tablet giro teclado url … link permanente imagem incorporada,,,,,,,,,,,,,objetiva
750,750,0,ofertas notebooks dell url cupom desconto rca number number reterei number curtiu responder pretextar curtir number,,,,,,,,,,,,,objetiva
751,751,0,hashtag to hashtag dell inspiron number notebook user manual tb006500570009 username,,,,,,,,,,,,,objetiva
752,752,0,dell anuncia mega notebook ubuntu préinstalado url … hashtag hashtag,,,,,,,,,,,,,objetiva
753,753,0,hashtag hashtag hashtag hashtag hashtag préinstalado url hashtag hashtag,,,,,,,,,,,,,objetiva
754,754,0,url … modelo top linha dell vem ubuntu fábrica,,,,,,,,,,,,,objetiva
755,755,0,cardadores malos notebook acer asus dell hp la en ovo sony samsung toshiba bell mac link permanente imagem incorporada,,,,,,,,,,,,,objetiva
756,756,0,parceria dell anuncia mega notebook ubuntu préinstalado novo notebook alto desempenho dell rod url number reterei number curtiu responder pretextar number curtir,,,,,,,,,,,,,objetiva
757,757,0,username único dell aqui notebook vou socar cabeça,,,,,,,,,,,,,objetiva
758,758,-1,jamais comprem notebook username username username porque máquinas estragam menos number ano consertam hashtag hashtag,,,,,,,,,,,,,subjetiva
759,759,0,garanta notebook dell garantia domicílio number 0x juros url emoticon link permanente imagem incorporada,,,,,,,,,,,,,objetiva
760,760,-1,nunca jamais comprem notebook username username username porque máquinas estragam menos number ano consertam,,,,,,,,,,,,,subjetiva
761,761,0,deu louca aire notebook dell seminovo super barato ótimo estado url,,,,,,,,,,,,,objetiva
762,762,0,hashtag chegou hora comprar super notebook dell number 0x juros confira url link permanente imagem incorporada,,,,,,,,,,,,,objetiva
763,763,0,aproveite condições especiais garanta notebook dell number 0x juros url link permanente imagem incorporada,,,,,,,,,,,,,objetiva
764,764,0,cara dell pega notebook consertar outro notebook quebrado daqui casa amem ainda bem tava estudando,,,,,,,,,,,,,objetiva
765,765,-1,troquei number meia dúzia achei trocando notebook dell samsung ia livrar problemas porra nenhuma,,,,,,,,,,,,,subjetiva
766,766,0,gostei vídeo username url … desmontar notebook dell vostro number,,,,,,,,,,,,,objetiva
767,767,0,note sony melhor notebook outro dell,,,,,,,,,,,,,objetiva
768,768,0,performance notebook mobilidade tablet url cupom desconto rca number,,,,,,,,,,,,,objetiva
769,769,0,cardadores malos notebook acer asus dell hp la en ovo sony samsung toshiba bell mac link permanente imagem incorporada,,,,,,,,,,,,,objetiva
770,770,0,ha gostei un vídeo username http emoticon coutou be ms4p6rjufks configuração boot notebook dell inspiron number number,,,,,,,,,,,,,objetiva
771,771,0,it alive consertei sozinho toma sociedade hashtag hashtag hashtag hashtag url,,,,,,,,,,,,,objetiva
772,772,1,vi notebook pe ar fá ai ontem saraiva dell i7 number terceira geração tela touch 8g teclado retroiluminado virava mesa digitalizadora,,,,,,,,,,,,,subjetiva
773,773,0,dell inspiron e1405 notebook user manual tb006500570019 url,,,,,,,,,,,,,objetiva
774,774,1,próximo sonho consumo notebook dell inspiron number pirei nesse negócio,,,,,,,,,,,,,subjetiva
775,775,-1,comprei notebook fodido dell paguei vista deram prazo number dias entrega,,,,,,,,,,,,,subjetiva
776,776,-2,ai notebook trava number mês acabado garantia técnico fala cara fazer amo dell,,,,,,,,,,,,,subjetiva
777,777,0,notebook dell bem fácil comprar instalação configuração url … via username,,,,,,,,,,,,,objetiva
778,778,0,notebook dell bem fácil comprar instalação configuração url … via username,,,,,,,,,,,,,objetiva
779,779,0,submarino notebook dell inspiron i14 number a30 intel core i7 8gb 2gb memória dedicada url link permanente imagem incorporada,,,,,,,,,,,,,objetiva
780,780,0,notebook dell number number polegadas tablet vem opção tela full hd touchscreen bate url,,,,,,,,,,,,,objetiva
781,781,0,dell inspiron number vira tablet giro teclado notebook dell number number polegadas tablet url,,,,,,,,,,,,,objetiva
782,782,0,dell inspiron number vira tablet giro teclado notebook dell number number polegadas tablet url,,,,,,,,,,,,,objetiva
783,783,0,coisas consultório homem ostentando number notebook dell outro homem dormindo menino camisa vasco link permanente imagem incorporada,,,,,,,,,,,,,objetiva
784,784,1,username letra feia menos notebook dell,,,,,,,,,,,,,subjetiva
785,785,0,gostei vídeo username username url gta ver notebook placa nvidia gt number 0m 6gb ram dell number 4r,,,,,,,,,,,,,objetiva
786,786,-1,verdade tudo culpa dell porque dell fizesse bateria decente vicie tão facilmente notebook ido,,,,,,,,,,,,,subjetiva
787,787,0,username acha deste notebook url …,,,,,,,,,,,,,objetiva
788,788,0,gamela dessa vez testando gta ver notebook dell url ver conteúdo multimídia,,,,,,,,,,,,,objetiva
789,789,-1,dá olhada nessa reclamação fiz contra dell computadores brasil username url …,,,,,,,,,,,,,subjetiva
790,790,0,ana carolina gentia pretextou snap d anielbovol en to excelente sugestão presente hashtag dell inspiron number série number notebook vira tablet hashtag ana carolina gentia adicionou,,,,,,,,,,,,,objetiva
791,791,0,confira soluções perguntas frequentes sobre bateria notebook url ver foto,,,,,,,,,,,,,objetiva
792,792,1,alguém dá notebook dell apaixonado teclado molinho gostoso digitar ai apaixonado,,,,,,,,,,,,,subjetiva
793,793,0,lançamento number notebook dell xps number tela bordas reduzidas confira url …,,,,,,,,,,,,,objetiva
794,794,0,preciso carregador notebook dell,,,,,,,,,,,,,objetiva
795,795,0,notebooks dell ar number number desconto ricardo … http emoticon kiwi ciados contos number wt number 6ciados contos number wt number hashtag hashtag hashtag hashtag,,,,,,,,,,,,,objetiva
796,796,0,alguém pode indicar assistência salvador faça manutenção notebook dell garantia username alguma indicação,,,,,,,,,,,,,objetiva
797,797,-1,pior paguei caro configuração parruda ficar carroça boa comprem notebook dell,,,,,,,,,,,,,subjetiva
798,798,-1,terceiro notebook dell problema internet wi fi aqui casa,,,,,,,,,,,,,subjetiva
799,799,-1,adeus notebook dell escroto cheio vírus descanse paz,,,,,,,,,,,,,subjetiva
800,800,0,esperando ate agora cara dell vir consertar notebook,,,,,,,,,,,,,objetiva
801,801,-1,notebook dell inspiration number roubada comprem url via username,,,,,,,,,,,,,subjetiva
802,802,0,username imagina posta grupo lá face vendo computador dell troco notebook manda proposta ai celular,,,,,,,,,,,,,objetiva
803,803,1,saudades notebook dell,,,,,,,,,,,,,subjetiva
804,804,0,queria notebook dell number reais,,,,,,,,,,,,,objetiva
805,805,0,number ar number number number notebook dell inspiron intel core i7 8gb 2gb memória hashtag submarino url …,,,,,,,,,,,,,objetiva
806,806,1,cara notebook lixo preciso dell inspiron,,,,,,,,,,,,,subjetiva
807,807,-1,reiniciando cu notebook dell filho puta,,,,,,,,,,,,,subjetiva
808,808,-1,comprei notebook dell fez number ano lixo quero direitos repassem chegar dilma web diva tulha hylé,,,,,,,,,,,,,subjetiva
809,809,0,notebook battery dell kd495 pc764 tc030 td175 latitude d630 url … link permanente imagem incorporada,,,,,,,,,,,,,objetiva
810,810,0,notebook hashtag barato hoje url link permanente imagem incorporada,,,,,,,,,,,,,objetiva
811,811,0,kit notebook dell multifuncional ar number number hashtag url link permanente imagem incorporada,,,,,,,,,,,,,objetiva
812,812,-2,momento notebook voltou quebrado assistência obrigada dell surpresa link permanente imagem incorporada,,,,,,,,,,,,,subjetiva
813,813,1,number dias aniversário foda computador mãe url …,,,,,,,,,,,,,subjetiva
814,814,-1,burra paguei quase number reais antivírus veio note dell username serve ainda maldita listra notebook,,,,,,,,,,,,,subjetiva
815,815,0,username gostaria saber email possa contatar suporte técnico tarifado pois garantia notebook dell expirou,,,,,,,,,,,,,objetiva
816,816,0,troca tela notebook hashtag url,,,,,,,,,,,,,objetiva
817,817,-1,queria notebook novo funcionasse dell desse novo vez ficar mandando técnico pedindo fazer testes,,,,,,,,,,,,,subjetiva
818,818,0,ofertas notebooks dell url cupom desconto rca number,,,,,,,,,,,,,objetiva
819,819,0,quero notebook vi hp dell barato vou dinheiro emoticon,,,,,,,,,,,,,objetiva
820,820,0,notebook dell inspiron number 4r number desmontar fazer limpeza url via username,,,,,,,,,,,,,objetiva
821,821,-1,dá olhada nessa reclamação fiz contra dell computadores brasil username url …,,,,,,,,,,,,,subjetiva
822,822,0,notebook dell vostro computadores acessórios boa vista ai vila velha candidatese agora url,,,,,,,,,,,,,objetiva
823,823,0,performance notebook mobilidade tablet url cupom desconto rca number,,,,,,,,,,,,,objetiva
824,824,-1,nunca compro notebook username core number duos rápido i5,,,,,,,,,,,,,subjetiva
825,825,-1,notebook hashtag teclado hashtag desanima,,,,,,,,,,,,,subjetiva
826,826,0,pessoal perdido notebook rosa dell ontem noite bloco number alguém souber informações favor avisar number number,,,,,,,,,,,,,objetiva
827,827,0,username menor preço consigo agora url deve subir daqui uns number minutos,,,,,,,,,,,,,objetiva
828,828,0,dell traz display bordas mínimas laptop xps number tecnologia infinity display deve incorporada apta url,,,,,,,,,,,,,objetiva
829,829,0,hashtag dell traz display bordas mínimas laptop xps number tecnologia infinity display deve incorpora url,,,,,,,,,,,,,objetiva
830,830,0,aqui site dell pensando compro notebook novo emoticon,,,,,,,,,,,,,objetiva
831,831,-1,notebook lástima acho pele elogiou dell,,,,,,,,,,,,,subjetiva
832,832,1,loja dell deu notebook novo última geração linha bem melhor vai comprado tia,,,,,,,,,,,,,subjetiva
833,833,0,faltou ganhar notebook dell iphone 5s melhores amigas lembrassem hoje aniversário dia,,,,,,,,,,,,,objetiva
834,834,0,dell latitude e3450 ca007l3450emea atlântida notebook url …,,,,,,,,,,,,,objetiva
835,835,0,username oi conseguimos url,,,,,,,,,,,,,objetiva
836,836,0,performance notebook mobilidade tablet url cupom desconto rca number,,,,,,,,,,,,,objetiva
837,837,0,hoje dia terça show umas ofertas imperdíveis veja notebook dell number hd url,,,,,,,,,,,,,objetiva
838,838,0,username poxa oferta melhor preço consigo hoje url emoticon,,,,,,,,,,,,,objetiva
839,839,0,aproveite notebook dell 1tb hd alta qualidade imagem performance url link permanente imagem incorporada,,,,,,,,,,,,,objetiva
840,840,0,username oi confira valor url,,,,,,,,,,,,,objetiva
841,841,0,dell vendendo novo notebook vostro number url …,,,,,,,,,,,,,objetiva
842,842,-1,fast access dell destrancando notebook vê lá instalado novo,,,,,,,,,,,,,subjetiva
843,843,0,number desconto notebook dell inspiron core i5 number 0u 4gb 1tb i14 number a10 placa vídeo dedicada number ´ windows number url,,,,,,,,,,,,,objetiva
844,844,1,compro notebook dell agora comparações,,,,,,,,,,,,,subjetiva
845,845,0,notebook dell iaushaiuhs,,,,,,,,,,,,,objetiva
846,846,-1,reinstalei atualização dell notebook parou travar olha dell querendo travar notebook atualizações touchpad,,,,,,,,,,,,,subjetiva
847,847,-1,instalo atualização dell notebook começa travar inteiro,,,,,,,,,,,,,subjetiva
848,848,0,vendo vendo notebook dell vostro number url hashtag hashtag hashtag hashtag,,,,,,,,,,,,,objetiva
849,849,0,vendese notebook dell vostro number perfeito estado conservação falta montar link permanente imagem incorporada,,,,,,,,,,,,,objetiva
850,850,0,dell lança comercial notebook number number inspiron number série number url …,,,,,,,,,,,,,objetiva
851,851,0,notebook dell televisão,,,,,,,,,,,,,objetiva
852,852,0,submarino notebook dell inspiron i14 number a30 intel core i7 8gb 2gb memória dedicada http emoticon oferta 7uci link permanente imagem incorporada,,,,,,,,,,,,,objetiva
853,853,0,notebook dell inspiron touch number 5r number a20 dieta caixa processador i7 intel number geração hd 1tb 8gb ssd 8gb ram url,,,,,,,,,,,,,objetiva
854,854,-1,notebook lento to sentindo enganado dell porque fizeram propaganda enorme dessa coisa,,,,,,,,,,,,,subjetiva
855,855,-1,deveria comprado notebook hp fiz besteira comprar dell,,,,,,,,,,,,,subjetiva
856,856,0,internet bizarra acabei falar notebook aparece timeline propaganda dell,,,,,,,,,,,,,objetiva
857,857,0,coisa linda number desconto url,,,,,,,,,,,,,objetiva
858,858,0,vendo aqui site dell especificações notebook comprei pensando bom ned,,,,,,,,,,,,,objetiva
859,859,0,murilo duarte pretextou president obama username url … obama utilizando windows notebook dell todos outros redor apple bati palmas p murilo duarte adicionou,,,,,,,,,,,,,objetiva
860,860,0,limpeza preventiva notebook dell vendas assistência técnica busca entrega aceitamos cartões … url,,,,,,,,,,,,,objetiva
861,861,0,dê opinião sobre barba dê notebook novo dell,,,,,,,,,,,,,objetiva
862,862,-1,notebook dell compro toda hora abrem avisos atualização backup sistema servem nada querem ganhar vendendo inutilidade,,,,,,,,,,,,,subjetiva
863,863,0,username comprar próximos number url url,,,,,,,,,,,,,objetiva
864,864,-2,quase mandei add friend impróprio obrigado dell botão notebook meio torto,,,,,,,,,,,,,subjetiva
865,865,-1,dell conseguindo ódio vostro number problema atrás outro modelo notebook,,,,,,,,,,,,,subjetiva
866,866,0,saudades notebook computador desktop bosta alo dell arruma notebook aí favorzinho,,,,,,,,,,,,,objetiva
867,867,-1,number compramos notebook dell ar number number number anos vale number ar number,,,,,,,,,,,,,subjetiva
868,868,0,gostei vídeo username username url mortal kombat ex notebook dell inspiron,,,,,,,,,,,,,objetiva
869,869,-2,dell deixe lesados largados,,,,,,,,,,,,,subjetiva
870,870,0,notebook dell vostro v14t number a50 intel ® core i7 number 0u 8gb number 0gb leitor cartões url,,,,,,,,,,,,,objetiva
871,871,0,dell inspiron e1505 notebook user manual tb006500570017 url,,,,,,,,,,,,,objetiva
872,872,0,perder garantia mandar notebook dell,,,,,,,,,,,,,objetiva
873,873,1,in love novo notebook dell séculos usando netbook rs coragem desfazer pequenino rs,,,,,,,,,,,,,subjetiva
874,874,0,gostei vídeo username username url battlefield number notebook gamer dell number 4r number,,,,,,,,,,,,,objetiva
875,875,0,username encontre number placa mãe dell number reparar notebook parado sim number ano,,,,,,,,,,,,,objetiva
876,876,0,oferta imperdível notebook dell inspiron i14 number a10 intel ® core i3 number 5u 4gb 1tb ar number number url …,,,,,,,,,,,,,objetiva
877,877,0,performance notebook mobilidade tablet url cupom desconto rca number,,,,,,,,,,,,,objetiva
878,878,0,username consegue bater preço username url … url …,,,,,,,,,,,,,objetiva
879,879,0,to vendendo macbook white notebook dell,,,,,,,,,,,,,objetiva
880,880,-1,reparei agora tanto software dell nesse notebook jesus muita coisa,,,,,,,,,,,,,subjetiva
881,881,0,performance notebook mobilidade tablet url cupom desconto rca number,,,,,,,,,,,,,objetiva
882,882,0,sorriu mim cache the detalhes notebook inspiron number number series dell brasil url …,,,,,,,,,,,,,objetiva
883,883,-1,comprar memoria pro macbook notebook dell largou mão parou trabalhar,,,,,,,,,,,,,subjetiva
